1,2,3,4,5,6,7,8,9,10,average
0.780952380952381,0.780952380952381,0.8247619047619048,0.7159090909090908,0.8883399209486166,0.8231225296442688,0.89,0.9553571428571428,0.7338056680161943,0.8422619047619048,0.8235462923803885
