mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.8824859560548959,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 65)"
0.8926070776742753,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 65)"
0.568126762900282,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 65)"
0.8824859560548959,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 65)"
0.8926070776742753,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 65)"
0.8793239944061249,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 65)"
0.8824859560548959,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 65)"
0.8926070776742753,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 65)"
0.8680438028870086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 110)"
0.8665374860745692,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 110)"
0.8921330204555689,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 110)"
