Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8986784140969163,0.8977460892603198,0.8987403573869739,0.8981725274510951,0.7964858260658031,0.8979591836734694,0.971096572600332,0.8421052631578947,0.84375,0.8377791563275434,0.8396875,0.6815030006906588,0.8870967741935484,0.9331575682382134
