mean_test_score,params,n_neighbors,algorithm,weights,p
0.9131669392495674,"{'algorithm': 'auto', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,auto,distance,1
0.9123705231221407,"{'algorithm': 'auto', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,auto,uniform,2
0.9117068430159521,"{'algorithm': 'auto', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,auto,distance,2
0.9111936760767024,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,auto,uniform,1
0.9143366754367251,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,auto,distance,1
0.9111936760767024,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,auto,uniform,2
0.9117009173007181,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,auto,distance,2
0.883208893313423,"{'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",2,ball_tree,uniform,1
0.885550735973832,"{'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",2,ball_tree,distance,1
0.883208893313423,"{'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",2,ball_tree,uniform,2
0.885550735973832,"{'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",2,ball_tree,distance,2
0.8947107065822845,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",3,ball_tree,uniform,1
0.8987236009386332,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",3,ball_tree,distance,1
0.8947107065822845,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3,ball_tree,uniform,2
0.8993066913176421,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",3,ball_tree,distance,2
0.9019910403185664,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,ball_tree,uniform,1
0.9077295029510062,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,ball_tree,distance,1
0.9019910403185664,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,ball_tree,uniform,2
0.9076252103628908,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,ball_tree,distance,2
0.8988788546777595,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,ball_tree,uniform,1
0.9069721965441229,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,ball_tree,distance,1
0.8988788546777595,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,ball_tree,uniform,2
0.9051233733911681,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,ball_tree,distance,2
0.9013949133660433,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,ball_tree,uniform,1
0.9061070421199838,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,ball_tree,distance,1
0.9013949133660433,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,ball_tree,uniform,2
0.9046469458863685,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,ball_tree,distance,2
