1,2,3,4,5,6,7,8,9,10,average
0.8247619047619047,0.7161841480778358,0.8693181818181819,0.7371428571428571,0.8221343873517787,0.8214285714285715,0.8886689757545769,0.866600790513834,0.7996041563582386,0.843205574912892,0.8189049548120672
