1,2,3,4,5,6,7,8,9,10,average
0.6647619047619048,0.6047916118572527,0.829227982896771,0.6047916118572527,0.7768985960673559,0.6728384948943098,0.8665407417674355,0.8665407417674355,0.5535714285714286,0.8250643764558271,0.7265027490896974
