1,2,3,4,5,6,7,8,9,10,average
0.899047619047619,0.8457142857142858,0.9333333333333332,0.8409523809523809,0.9424603174603176,0.9146825396825397,0.9444444444444445,0.9781746031746031,0.8839285714285714,0.928,0.9110738095238096
