Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.986784140969163,0.9870719161337009,0.9863489893565082,0.9866909005628518,0.9734206370435412,0.9918367346938776,0.999648471828923,0.7982456140350878,0.7997777072086376,0.792803970223325,0.7946910970166784,0.5925406411551349,0.8548387096774194,0.8734491315136477
