1,2,3,4,5,6,7,8,9,10,average
0.8047619047619048,0.8009523809523809,0.8523809523809525,0.7409523809523809,0.8869047619047619,0.7619047619047619,0.8392857142857142,0.8898809523809523,0.8422619047619048,0.845,0.8264285714285714
