1,2,3,4,5,6,7,8,9,10,average
0.8009523809523809,0.780952380952381,0.9161904761904762,0.780952380952381,0.8898809523809523,0.8511904761904762,0.9077380952380952,0.9345238095238095,0.7559523809523809,0.91,0.8528333333333332
