1,2,3,4,5,6,7,8,9,10,average
0.8038461538461539,0.780952380952381,0.9130434782608696,0.780952380952381,0.8883399209486166,0.8582995951417004,0.915991902834008,0.9328063241106719,0.7549407114624507,0.91,0.8539172848509233
