1,2,3,4,5,6,7,8,9,10,average
0.8043478260869565,0.782608695652174,0.9130434782608695,0.782608695652174,0.8888888888888888,0.8444444444444444,0.9111111111111111,0.9333333333333333,0.7555555555555555,0.9111111111111111,0.8527053140096618
