Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.986784140969163,0.9870719161337009,0.9863489893565082,0.9866909005628518,0.9734206370435412,0.9918367346938776,0.9996484718289229,0.8508771929824561,0.8516483516483516,0.847394540942928,0.8489124503001482,0.6990299498425413,0.8870967741935484,0.9404466501240696
