1,2,3,4,5,6,7,8,9,10,average
0.8465909090909092,0.759469696969697,0.8503787878787878,0.6521739130434783,0.8883399209486166,0.8482142857142857,0.9107142857142857,0.9444444444444444,0.8214285714285714,0.8458498023715415,0.8367604617604616
