Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9096916299559471,0.9087622453739699,0.9107020798750123,0.9093710896989586,0.819462029259366,0.8979591836734694,0.9785763109071379,0.868421052631579,0.8721816449666561,0.8635235732009925,0.8661028893587033,0.7356542705866718,0.9193548387096774,0.9469602977667494
