1,2,3,4,5,6,7,8,9,10,average
0.8876190476190475,0.859047619047619,0.9428571428571428,0.8495238095238095,0.9365079365079365,0.8988095238095238,0.9583333333333333,0.9722222222222223,0.8948412698412698,0.9079999999999999,0.9107761904761903
