Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8303964757709251,0.8324910589332919,0.8340689385802168,0.8303297983352343,0.6665581299339379,0.7877551020408163,0.9248706181037007,0.868421052631579,0.8695447409733124,0.8650744416873448,0.8666874561471893,0.7346055812184563,0.9032258064516129,0.9379652605459058
