1,2,3,4,5,6,7,8,9,10,average
0.7371428571428571,0.5204199658323466,0.741940826802374,0.32564796633239174,0.7366351076087241,0.7366351076087241,0.781947440012306,0.7857142857142857,0.600099198148979,0.7302967433402214,0.669647949854321
