Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9251101321585903,0.9242787290826564,0.9253393223318035,0.9247362159421137,0.849617389435541,0.9224489795918367,0.981408065618592,0.8333333333333334,0.8359796760876469,0.8281637717121588,0.8303969931876909,0.6640974558709034,0.8870967741935484,0.9013647642679901
