1,2,3,4,5,6,7,8,9,10,average
0.8685714285714285,0.7598481252966303,0.8693181818181818,0.6515151515151515,0.866600790513834,0.866600790513834,0.8868778280542987,0.888888888888889,0.7963800904977376,0.8633603238866396,0.8317961599556625
