Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8964757709251101,0.8961987159411212,0.8952934283761351,0.895706151176715,0.7914916265952239,0.9102040816326531,0.9636851869934576,0.8596491228070176,0.864769820971867,0.8539081885856079,0.8568288854003139,0.7185959270434252,0.9193548387096774,0.9255583126550868
