1,2,3,4,5,6,7,8,9,10,average
0.8685714285714285,0.7447619047619047,0.8085714285714285,0.720952380952381,0.8452380952380952,0.8244047619047619,0.8630952380952381,0.8690476190476191,0.7976190476190477,0.865,0.8207261904761906
