Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9317180616740088,0.9308605919003115,0.9321648276535495,0.931398211108674,0.8630244340487804,0.926530612244898,0.9857142857142858,0.8333333333333334,0.8337519623233909,0.8297146401985112,0.8311374444531068,0.6634543184666263,0.8709677419354839,0.924317617866005
