1,2,3,4,5,6,7,8,9,10,average
0.8685714285714285,0.7447619047619047,0.8068181818181819,0.7196969696969697,0.8438735177865613,0.8231225296442688,0.8704453441295547,0.8675889328063241,0.8,0.865,0.8209878809215192
