1,2,3,4,5,6,7,8,9,10,average
0.7371428571428571,0.4895238095238095,0.6153871128820448,0.44064756231060004,0.6891102619565483,0.6475260220108946,0.7335037571219197,0.7366351076087241,0.5976143046671969,0.73,0.6417090795224596
