1,2,3,4,5,6,7,8,9,10,average
0.8685714285714285,0.7391304347826089,0.8042553191489361,0.7172576832151301,0.8441365660564077,0.8221343873517787,0.865,0.866600790513834,0.798407167745147,0.865,0.819049377738527
