1,2,3,4,5,6,7,8,9,10,average
0.5607311136255976,0.6153871128820448,0.741940826802374,0.4800793585191832,0.6475260220108946,0.6475260220108946,0.8236886452926476,0.8214285714285714,0.643318868951192,0.73,0.6711626541523399
