Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9581497797356828,0.9584051049170059,0.9573576799140708,0.9578386568586721,0.915762185822516,0.9673469387755103,0.9947173127624256,0.8245614035087719,0.8257575757575758,0.8200992555831266,0.821875,0.6458320447316437,0.8709677419354839,0.908498759305211
