Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8414096916299559,0.8403235528592817,0.8418123230153305,0.8408041610659809,0.6821342512428524,0.8367346938775511,0.91955863685187,0.868421052631579,0.8695447409733124,0.8650744416873448,0.8666874561471893,0.7346055812184563,0.9032258064516129,0.925713399503722
