1,2,3,4,5,6,7,8,9,10,average
0.7771428571428571,0.7647619047619048,0.8761904761904762,0.7247619047619047,0.8452380952380952,0.8065476190476191,0.8869047619047619,0.8928571428571428,0.8244047619047619,0.8500000000000001,0.8248809523809524
