1,2,3,4,5,6,7,8,9,10,average
0.778846153846154,0.7607565011820332,0.8695652173913043,0.7172576832151301,0.8441365660564077,0.7996041563582384,0.8880039820806371,0.888888888888889,0.8221343873517787,0.8441365660564077,0.821333010242698
