Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9559471365638766,0.9594891594891595,0.953207694561078,0.9554062549112055,0.912675238292109,0.9877551020408163,0.9968069524460502,0.8157894736842105,0.8178786916481422,0.810483870967742,0.8125440451021846,0.6283190485130191,0.8709677419354839,0.8878722084367245
