1,2,3,4,5,6,7,8,9,10,average
0.8693181818181818,0.8042553191489361,0.8693181818181818,0.6737588652482269,0.9107142857142857,0.7999999999999999,0.9328023892483823,0.8880039820806371,0.7536087605774016,0.8441365660564077,0.8345916531710641
