1,2,3,4,5,6,7,8,9,10,average
0.8895238095238095,0.8285714285714285,0.9085714285714286,0.7638095238095237,0.876984126984127,0.8621031746031745,0.992063492063492,0.9345238095238095,0.8353174603174602,0.946,0.8837468253968254
