1,2,3,4,5,6,7,8,9,10,average
0.8409523809523809,0.7409523809523809,0.8523809523809525,0.700952380952381,0.8244047619047619,0.8035714285714286,0.9553571428571428,0.8035714285714286,0.7797619047619048,0.845,0.8146904761904763
