Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9295154185022027,0.9286505392013991,0.9308270676691729,0.9292834890965732,0.859474850961792,0.9142857142857143,0.9808026559906259,0.8245614035087719,0.8240624999999999,0.8216501240694789,0.8225957049486461,0.6457081177475331,0.8548387096774194,0.8964019851116626
