1,2,3,4,5,6,7,8,9,10,average
0.7533333333333333,0.7847619047619048,0.8523809523809525,0.6971428571428572,0.8630952380952381,0.8720238095238095,0.9315476190476191,0.9523809523809523,0.8214285714285714,0.845,0.8373095238095238
