Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9162995594713657,0.9163679106670585,0.9150668879992188,0.9156447417316982,0.8314337807506085,0.9306122448979591,0.9782052533932233,0.8771929824561403,0.8928571428571428,0.8684863523573201,0.8732931089234677,0.7609533377782035,0.967741935483871,0.9494416873449132
