1,2,3,4,5,6,7,8,9,10,average
0.9123809523809523,0.8666666666666667,0.940952380952381,0.8895238095238095,0.9365079365079365,0.8452380952380953,0.9404761904761905,0.996031746031746,0.9107142857142857,0.962,0.9200492063492064
