1,2,3,4,5,6,7,8,9,10,average
0.8247619047619048,0.7885714285714285,0.8723809523809524,0.7533333333333333,0.7886904761904763,0.8244047619047619,0.9315476190476191,0.9791666666666667,0.8482142857142857,0.885,0.8496071428571428
