1,2,3,4,5,6,7,8,9,10,average
0.8247619047619048,0.7885714285714285,0.8695652173913043,0.7638888888888888,0.8352534562211982,0.8231225296442688,0.935,0.9772727272727273,0.8482142857142857,0.8896761133603239,0.855532655182633
