Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8502202643171806,0.8505967976710335,0.8527878136900693,0.8500340036918295,0.703381198887498,0.8204081632653061,0.9385997461185431,0.8596491228070176,0.8617424242424243,0.8554590570719602,0.8575,0.7171739566496741,0.9032258064516129,0.9336228287841191
