1,2,3,4,5,6,7,8,9,10,average
0.7371428571428571,0.7447619047619047,0.8685714285714285,0.7771428571428571,0.8422619047619048,0.8720238095238095,0.9375,0.9107142857142857,0.8035714285714286,0.88,0.8373690476190477
