1,2,3,4,5,6,7,8,9,10,average
0.7371428571428571,0.7391304347826089,0.8685714285714285,0.778846153846154,0.843205574912892,0.866600790513834,0.9333333333333333,0.9107142857142857,0.7999999999999999,0.8852626211116776,0.8362807479929071
