1,2,3,4,5,6,7,8,9,10,average
0.7391304347826086,0.8043478260869565,0.8913043478260869,0.6739130434782609,0.8666666666666667,0.8444444444444444,0.9333333333333333,0.9333333333333333,0.8,0.8222222222222222,0.8308695652173913
