1,2,3,4,5,6,7,8,9,10,average
0.8485714285714285,0.7609523809523809,0.8523809523809525,0.6533333333333333,0.8898809523809523,0.8482142857142857,0.9107142857142857,0.9285714285714286,0.8214285714285714,0.8500000000000001,0.836404761904762
