Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9823788546255506,0.9826321656985273,0.9819158285323699,0.9822545340838024,0.9645477282311701,0.9877551020408163,0.9993164730006835,0.8508771929824561,0.8540806605271515,0.8458436724565757,0.8482499412731971,0.6998758632287876,0.9032258064516129,0.9116004962779156
