1,2,3,4,5,6,7,8,9,10,average
0.8260869565217391,0.8260869565217391,0.8695652173913043,0.7391304347826086,0.8214285714285714,0.8231225296442688,0.8813025210084033,0.8660714285714286,0.8055555555555556,0.8703703703703703,0.832872054179599
