mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.8864597406907013,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 65)"
0.9124902225698641,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 65)"
0.872771338500557,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 110)"
0.9041266680888382,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 110)"
0.9098046884258929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 110)"
0.4755327217995212,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 110)"
0.9041266680888382,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 110)"
0.9098046884258929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 110)"
0.872771338500557,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 110)"
0.9041266680888382,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 110)"
0.9098046884258929,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 110)"
0.8597063215530113,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 155)"
0.8967147834743653,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 155)"
0.9077828343881105,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 155)"
0.43172509421887223,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 155)"
0.8967147834743653,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 155)"
0.9077828343881105,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 155)"
0.8597063215530113,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 155)"
0.8967147834743653,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 155)"
0.9077828343881105,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 155)"
0.8242065467301902,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 200)"
0.9000995520159284,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 200)"
0.9092879660575031,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 200)"
0.4423060513403968,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 200)"
0.9000995520159284,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 200)"
0.9092879660575031,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 200)"
0.8242065467301902,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 200)"
0.9000995520159284,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 200)"
0.9092879660575031,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 200)"
0.874541942212425,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 20)"
0.8988255232406551,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 20)"
0.9066948730711797,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 20)"
0.5298762710659177,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 20)"
0.8988255232406551,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 20)"
0.9066948730711797,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 20)"
0.874541942212425,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 20)"
0.8988255232406551,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 20)"
0.9066948730711797,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 20)"
0.8733757614544075,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 65)"
0.8841510820356018,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 65)"
0.9170079878641353,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 65)"
0.4958958496290502,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 65)"
0.8841510820356018,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 65)"
0.9170079878641353,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 65)"
0.8733757614544075,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 65)"
0.8841510820356018,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 65)"
0.9170079878641353,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 65), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 65)"
0.8607231742871365,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 110)"
0.9099552015928323,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 110)"
0.9068204982341369,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 110)"
0.543266017208277,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 110)"
0.9099552015928323,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 110)"
0.9068204982341369,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 110)"
0.8607231742871365,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 110)"
