1,2,3,4,5,6,7,8,9,10,average
0.8260869565217391,0.782608695652174,0.8913043478260869,0.8260869565217391,0.9111111111111111,0.8,0.9111111111111111,0.9333333333333333,0.7555555555555555,0.8666666666666667,0.8503864734299518
