Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.920704845814978,0.9197728907814657,0.9216092178498194,0.9204020805329904,0.8413801047254004,0.9102040816326531,0.9743872668684699,0.8596491228070176,0.864769820971867,0.8539081885856079,0.8568288854003139,0.7185959270434252,0.9193548387096774,0.9195099255583126
