1,2,3,4,5,6,7,8,9,10,average
0.8752380952380953,0.8038095238095238,0.9304761904761905,0.84,0.9424603174603174,0.8363095238095237,0.9682539682539684,0.9821428571428571,0.873015873015873,0.9470000000000001,0.8998706349206351
