Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9030837004405287,0.9024704618689581,0.9024704618689581,0.9024704618689581,0.8049409237379163,0.9102040816326531,0.9696514012303485,0.8421052631578947,0.8503246753246754,0.8346774193548387,0.8380681818181819,0.6848233590466496,0.9193548387096774,0.9178039702233252
