1,2,3,4,5,6,7,8,9,10,average
0.6047916118572527,0.5673665146135801,0.6546536707079771,0.36364052611670256,0.6428571428571429,0.6192695654389978,0.6872564503672763,0.7321428571428571,0.5091750772173156,0.6841170910977037,0.6065270507416807
