mean_test_score,params,n_neighbors,algorithm,weights,p
0.8904015264642442,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,ball_tree,uniform,1
0.8836710991016616,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,ball_tree,distance,1
0.8904015264642442,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,ball_tree,uniform,2
0.8829126075517314,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,ball_tree,distance,2
0.892688852544502,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,ball_tree,uniform,1
0.8870653487875988,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,ball_tree,distance,1
0.892688852544502,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,ball_tree,uniform,2
0.8844509232264333,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,ball_tree,distance,2
0.894991585484368,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,ball_tree,uniform,1
0.8885218895920737,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,ball_tree,distance,1
0.894991585484368,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,ball_tree,uniform,2
0.8850351987484888,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,ball_tree,distance,2
0.8948363317452417,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,ball_tree,uniform,1
0.8872407499585199,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,ball_tree,distance,1
0.8948363317452417,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,ball_tree,uniform,2
0.883360591623409,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,ball_tree,distance,2
0.8949749934817133,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,ball_tree,uniform,1
0.8856905828533504,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,ball_tree,distance,1
0.8949749934817133,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,ball_tree,uniform,2
0.8836545070990068,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,ball_tree,distance,2
0.8997226765270568,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,ball_tree,uniform,1
0.889421413164569,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,ball_tree,distance,1
0.8997226765270568,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,ball_tree,uniform,2
0.8862238972243949,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,ball_tree,distance,2
0.9018867477304511,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,ball_tree,uniform,1
0.8914622294910994,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,ball_tree,distance,1
0.9018867477304511,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,ball_tree,uniform,2
0.8879826495057953,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,ball_tree,distance,2
0.9057313517741592,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,ball_tree,uniform,1
0.8928263291379268,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,ball_tree,distance,1
0.9057313517741592,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,ball_tree,uniform,2
0.8904228590390859,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,ball_tree,distance,2
0.9097963924245658,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,ball_tree,uniform,1
0.8952416506672355,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,ball_tree,distance,1
0.9097963924245658,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,ball_tree,uniform,2
0.8924447130768683,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,ball_tree,distance,2
0.9063962170233948,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,ball_tree,uniform,1
0.8914835620659414,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,ball_tree,distance,1
0.9063962170233948,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,ball_tree,uniform,2
0.8892602337102089,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,ball_tree,distance,2
0.9055678020337055,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,ball_tree,uniform,1
0.8895825926189291,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,ball_tree,distance,1
0.9055678020337055,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,ball_tree,uniform,2
0.8870511270710374,"{'algorithm': 'ball_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,ball_tree,distance,2
0.9080755647206618,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,ball_tree,uniform,1
0.8904998933371259,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,ball_tree,distance,1
