Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8392070484581498,0.8383061383061383,0.8401230348598769,0.8387179973818805,0.6784267402525022,0.8285714285714286,0.9302997754125573,0.8333333333333334,0.8391304347826087,0.8266129032258065,0.8295427717006374,0.6656256481734395,0.9032258064516129,0.921681141439206
