Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8744493392070485,0.8750393700787402,0.8720730397422127,0.8732036199538442,0.7471065210482412,0.9020408163265307,0.9534322820037106,0.8333333333333334,0.8484797861677247,0.8235111662531017,0.8274790919952211,0.6715269228817327,0.9354838709677419,0.9162531017369727
