1,2,3,4,5,6,7,8,9,10,average
0.7027568881677673,0.6546536707079771,0.741940826802374,0.43305019054662414,0.6964285714285714,0.6071428571428571,0.8236886452926476,0.9107142857142857,0.553133980780464,0.7853022378314498,0.6908812154415018
