1,2,3,4,5,6,7,8,9,10,average
0.8477541371158392,0.8257575757575757,0.8693181818181818,0.7161841480778358,0.8444444444444444,0.7999999999999999,0.9099999999999999,0.9553571428571428,0.7750000000000001,0.888668975754577,0.8432484605825596
