Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.8942731277533039,0.8934331909582041,0.8939556683917587,0.8936768149882903,0.7873886860031498,0.8979591836734694,0.9743579728542135,0.8421052631578947,0.8465473145780051,0.8362282878411911,0.8389324960753533,0.6826976204338939,0.9032258064516129,0.94075682382134
