1,2,3,4,5,6,7,8,9,10,average
0.8043478260869565,0.782608695652174,0.8478260869565217,0.8043478260869565,0.8444444444444444,0.8,0.9333333333333333,0.9111111111111111,0.7777777777777778,0.8888888888888888,0.8394685990338164
