1,2,3,4,5,6,7,8,9,10,average
0.6047916118572527,0.5673665146135801,0.7157976671981409,0.6153871128820448,0.6891102619565483,0.6071428571428571,0.8665407417674355,0.8366600265340756,0.558416936413065,0.7746620002135762,0.6835875730578576
