Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Train_Specificity,Train_ROC_AUC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Test_Specificity,Test_ROC_AUC
0.9669603524229075,0.966912914321451,0.9665755297334244,0.9667394394057056,0.9334883830855272,0.9714285714285714,0.9966409530319305,0.8333333333333334,0.8323996265172735,0.8312655086848635,0.8317669902912621,0.6636641661711239,0.8548387096774194,0.9160980148883374
