1,2,3,4,5,6,7,8,9,10,average
0.8247619047619048,0.7632575757575758,0.8503787878787878,0.6826923076923077,0.8883399209486166,0.8438735177865613,0.915991902834008,0.8660714285714286,0.7994071146245059,0.7976190476190477,0.8232393508474743
